Concurso,Data,bola 1,bola 2,bola 3,bola 4,bola 5,bola 6,Acertou
6967,23/02/2024,12,44,58,31,27,15,0
6968,23/02/2024,60,15,20,49,37,2,0
6969,23/02/2024,44,8,34,15,25,39,0
6970,23/02/2024,13,14,16,7,60,32,0
6971,23/02/2024,47,57,55,54,45,5,0
6972,23/02/2024,22,49,56,24,60,19,0
6973,23/02/2024,48,16,27,34,5,57,0
6974,23/02/2024,7,34,51,10,5,39,0
6975,23/02/2024,14,52,22,57,48,8,0
6976,23/02/2024,56,21,41,15,5,19,0
6977,23/02/2024,39,24,7,32,37,49,0
6978,23/02/2024,2,19,28,39,31,45,0
6979,23/02/2024,56,21,55,37,27,39,0
6980,23/02/2024,12,27,34,43,51,26,0
6981,23/02/2024,4,38,35,34,25,54,0
6982,23/02/2024,24,1,5,27,17,28,0
6983,23/02/2024,58,1,52,40,14,41,0
6984,23/02/2024,26,37,20,40,54,50,0
6985,23/02/2024,16,37,29,59,36,15,0
6986,23/02/2024,55,5,31,52,47,2,0
6987,23/02/2024,24,55,6,58,40,52,0
6988,23/02/2024,54,2,21,13,47,57,0
6989,23/02/2024,23,44,50,24,8,53,0
6990,23/02/2024,60,49,55,57,41,22,0
6991,23/02/2024,39,30,48,34,1,9,0
6992,23/02/2024,31,17,57,12,50,59,0
6993,23/02/2024,50,20,56,51,14,52,0
6994,23/02/2024,51,15,49,38,12,5,0
6995,23/02/2024,19,57,35,60,34,31,0
6996,23/02/2024,12,45,41,36,8,51,0
6997,23/02/2024,16,23,5,44,3,52,0
6998,23/02/2024,42,53,36,39,22,50,0
6999,23/02/2024,11,46,27,45,47,6,0
7000,23/02/2024,43,36,24,3,19,34,0
7001,23/02/2024,34,28,52,43,49,20,0
7002,23/02/2024,25,10,45,9,56,24,0
7003,23/02/2024,53,7,45,11,47,56,0
7004,23/02/2024,49,21,58,13,2,6,0
7005,23/02/2024,30,20,46,35,40,9,0
7006,23/02/2024,9,26,44,59,57,18,0
7007,23/02/2024,59,10,57,29,23,7,0
7008,23/02/2024,4,37,18,11,9,16,0
7009,23/02/2024,8,36,19,4,48,25,0
7010,23/02/2024,52,59,38,36,18,47,0
7011,23/02/2024,30,34,15,55,32,18,0
7012,23/02/2024,17,21,22,16,60,44,0
7013,23/02/2024,36,53,54,38,29,24,0
7014,23/02/2024,34,21,42,36,18,27,0
7015,23/02/2024,8,14,31,4,15,21,0
7016,23/02/2024,25,58,16,19,54,18,0
7017,23/02/2024,48,39,43,14,51,58,0
7018,23/02/2024,7,5,38,18,23,40,0
7019,23/02/2024,2,38,41,39,36,5,0
7020,23/02/2024,7,13,58,12,55,51,0
7021,23/02/2024,50,15,59,30,45,44,0
7022,23/02/2024,60,45,14,2,38,28,0
7023,23/02/2024,36,52,37,23,60,7,0
7024,23/02/2024,18,10,15,54,39,38,0
7025,23/02/2024,6,28,49,1,16,50,0
7026,23/02/2024,8,60,33,30,47,31,0
7027,23/02/2024,2,29,53,33,20,4,0
7028,23/02/2024,59,40,56,55,26,9,0
7029,23/02/2024,11,50,34,41,21,45,0
7030,23/02/2024,42,3,46,23,40,12,0
7031,23/02/2024,47,54,24,16,7,27,0
7032,23/02/2024,16,24,7,57,33,23,0
7033,23/02/2024,26,59,17,28,6,46,0
7034,23/02/2024,45,53,30,56,10,48,0
7035,23/02/2024,43,2,17,25,42,16,0
7036,23/02/2024,17,6,12,56,45,3,0
7037,23/02/2024,10,40,1,18,55,49,0
7038,23/02/2024,50,54,46,43,35,15,0
7039,23/02/2024,57,31,30,29,27,12,0
7040,23/02/2024,21,11,60,58,17,28,0
7041,23/02/2024,5,46,31,22,28,47,0
7042,23/02/2024,52,60,48,54,49,15,0
7043,23/02/2024,6,17,55,5,19,58,0
7044,23/02/2024,59,7,23,52,3,34,0
7045,23/02/2024,53,36,25,47,12,55,0
7046,23/02/2024,27,28,25,56,30,46,0
7047,23/02/2024,10,34,13,12,35,50,0
7048,23/02/2024,6,35,23,52,58,27,0
7049,23/02/2024,16,42,40,38,11,21,0
7050,23/02/2024,27,17,21,42,5,37,0
7051,23/02/2024,56,39,18,7,22,15,0
7052,23/02/2024,25,20,18,16,50,19,0
7053,23/02/2024,7,23,10,13,52,58,0
7054,23/02/2024,26,16,12,33,40,57,0
7055,23/02/2024,8,5,57,29,18,21,0
7056,23/02/2024,6,37,13,25,28,53,0
7057,23/02/2024,37,1,40,45,32,48,0
7058,23/02/2024,52,26,4,3,19,55,0
7059,23/02/2024,31,1,54,9,28,53,0
7060,23/02/2024,54,55,42,4,8,44,0
7061,23/02/2024,52,1,36,23,22,44,0
7062,23/02/2024,17,19,12,55,21,31,0
7063,23/02/2024,14,43,29,46,56,1,0
7064,23/02/2024,3,54,2,19,56,34,0
7065,23/02/2024,25,20,14,38,39,19,0
7066,23/02/2024,4,8,2,51,17,11,0
7067,23/02/2024,43,21,20,53,11,3,0
7068,23/02/2024,22,9,4,10,60,16,0
7069,23/02/2024,29,48,31,41,12,13,0
7070,23/02/2024,20,49,24,51,39,56,0
7071,23/02/2024,57,55,40,7,42,29,0
7072,23/02/2024,9,43,20,18,50,25,0
7073,23/02/2024,59,10,32,37,34,56,0
7074,23/02/2024,22,55,25,3,60,2,0
7075,23/02/2024,24,60,5,11,39,52,0
7076,23/02/2024,25,20,43,9,49,32,0
7077,23/02/2024,59,50,47,44,53,2,0
7078,23/02/2024,38,21,13,46,57,18,0
7079,23/02/2024,8,30,10,16,34,49,0
7080,23/02/2024,31,5,60,50,13,9,0
7081,23/02/2024,22,19,3,60,25,53,0
7082,23/02/2024,22,55,20,34,58,40,0
7083,23/02/2024,13,43,31,46,17,12,0
7084,23/02/2024,8,5,54,20,28,44,0
7085,23/02/2024,46,39,40,47,48,13,0
7086,23/02/2024,1,26,10,44,53,25,0
7087,23/02/2024,7,15,1,31,47,25,0
7088,23/02/2024,23,60,50,38,59,36,0
7089,23/02/2024,26,20,56,35,14,12,0
7090,23/02/2024,33,48,18,46,44,4,0
7091,23/02/2024,13,34,2,41,36,47,0
7092,23/02/2024,13,43,24,54,31,59,0
7093,23/02/2024,57,24,34,22,6,49,0
7094,23/02/2024,9,54,10,38,46,8,0
7095,23/02/2024,30,8,39,2,27,6,0
7096,23/02/2024,60,32,16,12,25,15,0
7097,23/02/2024,15,52,35,46,36,48,0
7098,23/02/2024,27,52,57,12,54,25,0
7099,23/02/2024,32,10,14,35,27,12,0
7100,23/02/2024,17,37,49,39,47,51,0
7101,23/02/2024,16,44,4,59,15,45,0
7102,23/02/2024,34,21,54,45,48,35,0
7103,23/02/2024,59,41,22,31,8,2,0
7104,23/02/2024,19,10,38,52,58,60,0
7105,23/02/2024,3,38,48,28,32,56,0
7106,23/02/2024,46,6,57,18,39,17,0
7107,23/02/2024,56,33,19,30,20,26,0
7108,23/02/2024,2,1,25,48,47,50,0
7109,23/02/2024,5,45,55,36,56,26,0
7110,23/02/2024,33,25,21,6,30,9,0
7111,23/02/2024,25,47,39,37,12,13,0
7112,23/02/2024,57,3,43,53,16,34,0
7113,23/02/2024,45,40,49,5,22,41,0
7114,23/02/2024,15,43,4,38,23,24,0
7115,23/02/2024,37,15,16,30,13,43,0
7116,23/02/2024,59,35,6,55,4,58,0
7117,23/02/2024,14,35,36,5,59,45,0
7118,23/02/2024,56,41,26,55,20,50,0
7119,23/02/2024,59,29,38,13,8,44,0
7120,23/02/2024,44,26,31,32,43,5,0
7121,23/02/2024,57,50,19,6,4,55,0
7122,23/02/2024,60,54,53,15,42,21,0
7123,23/02/2024,29,47,32,46,31,30,0
7124,23/02/2024,11,25,54,5,32,2,0
7125,23/02/2024,23,5,40,1,59,11,0
7126,23/02/2024,40,3,10,12,14,54,0
7127,23/02/2024,7,37,41,32,6,3,0
7128,23/02/2024,60,27,28,6,18,34,0
7129,23/02/2024,2,21,34,13,28,48,0
7130,23/02/2024,23,27,30,32,2,31,0
7131,23/02/2024,39,2,31,26,27,58,0
7132,23/02/2024,10,41,56,47,15,33,0
7133,23/02/2024,17,19,41,33,20,25,0
7134,23/02/2024,31,5,15,50,53,47,0
7135,23/02/2024,53,46,54,35,52,1,0
7136,23/02/2024,17,14,2,39,4,37,0
7137,23/02/2024,42,43,19,37,18,4,0
7138,23/02/2024,6,43,9,47,57,49,0
7139,23/02/2024,51,28,16,60,7,8,0
7140,23/02/2024,17,52,59,25,14,36,0
7141,23/02/2024,57,11,39,24,47,33,0
7142,23/02/2024,34,39,55,52,45,36,0
7143,23/02/2024,54,19,37,42,34,53,0
7144,23/02/2024,7,13,19,47,9,46,0
7145,23/02/2024,39,16,12,21,22,11,0
7146,23/02/2024,23,43,37,31,50,39,0
7147,23/02/2024,60,42,13,22,58,23,0
7148,23/02/2024,44,1,34,48,56,40,0
7149,23/02/2024,14,13,54,21,12,46,0
7150,23/02/2024,55,41,48,21,43,24,0
7151,23/02/2024,15,17,18,6,19,44,0
7152,23/02/2024,41,26,22,49,46,27,0
7153,23/02/2024,43,48,33,12,42,10,0
7154,23/02/2024,27,52,4,48,60,21,0
7155,23/02/2024,9,24,6,53,50,48,0
7156,23/02/2024,59,4,35,56,8,24,0
7157,23/02/2024,60,25,16,13,44,57,0
7158,23/02/2024,55,6,49,13,4,39,0
7159,23/02/2024,27,32,33,43,55,7,0
7160,23/02/2024,54,57,51,11,38,56,0
7161,23/02/2024,43,11,60,30,25,44,0
7162,23/02/2024,57,11,50,52,20,1,0
7163,23/02/2024,24,59,46,43,56,10,0
7164,23/02/2024,4,45,28,36,57,10,0
7165,23/02/2024,21,46,8,6,1,7,0
7166,23/02/2024,23,33,32,5,1,44,0
7167,23/02/2024,6,54,25,40,33,3,0
7168,23/02/2024,32,19,5,3,53,43,0
7169,23/02/2024,10,24,57,40,11,54,0
7170,23/02/2024,47,12,52,45,53,31,0
7171,23/02/2024,28,32,18,48,4,15,0
7172,23/02/2024,5,20,29,48,16,34,0
7173,23/02/2024,10,32,23,41,16,1,0
7174,23/02/2024,28,19,27,20,58,31,0
7175,23/02/2024,58,34,7,2,44,11,0
7176,23/02/2024,56,6,55,26,60,23,0
7177,23/02/2024,31,57,44,15,12,35,0
7178,23/02/2024,41,33,24,44,49,60,0
7179,23/02/2024,9,28,3,10,26,32,0
7180,23/02/2024,49,32,56,4,1,28,0
7181,23/02/2024,31,38,5,46,45,39,0
7182,23/02/2024,43,9,32,8,46,42,0
7183,23/02/2024,32,60,40,1,54,56,0
7184,23/02/2024,42,27,21,38,34,51,0
7185,23/02/2024,40,57,33,6,45,41,0
7186,23/02/2024,12,52,59,1,45,14,0
7187,23/02/2024,28,44,27,45,21,37,0
7188,23/02/2024,53,4,39,10,29,3,0
7189,23/02/2024,53,58,13,25,19,22,0
7190,23/02/2024,21,7,51,35,23,41,0
7191,23/02/2024,12,3,18,54,32,19,0
7192,23/02/2024,19,39,15,43,4,30,0
7193,23/02/2024,52,47,36,45,19,38,0
7194,23/02/2024,10,45,21,34,29,20,0
7195,23/02/2024,5,8,41,15,53,16,0
7196,23/02/2024,42,3,19,23,13,43,0
7197,23/02/2024,15,4,46,3,2,58,0
7198,23/02/2024,17,24,38,40,25,3,0
7199,23/02/2024,26,46,14,18,2,20,0
7200,23/02/2024,43,9,40,54,56,6,0
7201,23/02/2024,31,8,32,51,44,33,0
7202,23/02/2024,39,23,35,52,11,45,0
7203,23/02/2024,49,10,54,24,8,47,0
7204,23/02/2024,41,4,20,35,5,37,0
7205,23/02/2024,9,8,46,58,36,38,0
7206,23/02/2024,50,15,52,47,57,40,0
7207,23/02/2024,25,49,59,42,15,5,0
7208,23/02/2024,55,6,23,32,7,19,0
7209,23/02/2024,9,40,44,32,26,33,0
7210,23/02/2024,11,43,14,34,44,23,0
7211,23/02/2024,50,39,28,41,48,22,0
7212,23/02/2024,50,60,56,45,27,43,0
7213,23/02/2024,18,27,12,1,44,4,0
7214,23/02/2024,14,12,10,59,29,38,0
7215,23/02/2024,34,11,30,48,57,44,0
7216,23/02/2024,41,55,25,13,43,8,0
7217,23/02/2024,25,52,11,37,59,35,0
7218,23/02/2024,15,30,28,20,47,11,0
7219,23/02/2024,23,44,26,38,42,59,0
7220,23/02/2024,36,4,15,28,49,14,0
7221,23/02/2024,18,10,53,28,50,54,0
7222,23/02/2024,31,57,50,58,52,43,0
7223,23/02/2024,27,30,21,39,42,23,0
7224,23/02/2024,42,25,43,9,1,15,0
7225,23/02/2024,2,49,19,57,11,12,0
7226,23/02/2024,52,22,50,26,58,5,0
7227,23/02/2024,51,7,36,26,6,15,0
7228,23/02/2024,23,40,10,54,49,57,0
7229,23/02/2024,7,34,15,52,17,39,0
7230,23/02/2024,10,40,7,24,13,52,0
7231,23/02/2024,32,15,19,46,35,51,0
7232,23/02/2024,2,36,21,12,13,48,0
7233,23/02/2024,2,33,16,59,46,55,0
7234,23/02/2024,1,15,21,18,26,2,0
7235,23/02/2024,32,14,60,38,50,49,0
7236,23/02/2024,2,54,18,43,30,23,0
7237,23/02/2024,35,37,39,7,3,52,0
7238,23/02/2024,7,60,20,41,45,54,0
7239,23/02/2024,16,46,49,31,54,37,0
7240,23/02/2024,29,51,4,9,2,25,0
7241,23/02/2024,55,10,15,27,8,29,0
7242,23/02/2024,16,21,4,8,23,55,0
7243,23/02/2024,58,9,40,2,6,55,0
7244,23/02/2024,54,31,40,16,27,32,0
7245,23/02/2024,30,4,47,3,49,11,0
7246,23/02/2024,22,60,32,56,1,2,0
7247,23/02/2024,53,22,41,35,7,9,0
7248,23/02/2024,24,15,56,25,30,51,0
7249,23/02/2024,38,34,50,7,14,33,0
7250,23/02/2024,35,14,3,5,55,12,0
7251,23/02/2024,2,53,27,11,38,54,0
7252,23/02/2024,27,46,24,45,50,21,0
7253,23/02/2024,44,36,46,38,33,47,0
7254,23/02/2024,40,8,55,38,25,51,0
7255,23/02/2024,11,13,35,43,17,28,0
7256,23/02/2024,43,5,17,28,53,8,0
7257,23/02/2024,43,48,46,58,44,54,0
7258,23/02/2024,27,42,38,16,53,14,0
7259,23/02/2024,22,38,57,48,12,49,0
7260,23/02/2024,50,26,47,4,60,34,0
7261,23/02/2024,5,55,46,4,38,18,0
7262,23/02/2024,27,35,7,49,14,39,0
7263,23/02/2024,46,31,48,38,36,2,0
7264,23/02/2024,18,10,19,31,49,2,0
7265,23/02/2024,31,2,41,35,60,5,0
7266,23/02/2024,42,36,50,19,10,15,0
7267,23/02/2024,49,15,45,10,26,22,0
7268,23/02/2024,28,10,22,33,12,27,0
7269,23/02/2024,17,16,36,30,7,22,0
7270,23/02/2024,28,4,29,32,14,17,0
7271,23/02/2024,9,46,44,38,11,14,0
7272,23/02/2024,56,59,53,43,54,17,0
7273,23/02/2024,53,18,49,9,4,58,0
7274,23/02/2024,34,37,36,33,29,24,0
7275,23/02/2024,13,16,54,40,41,57,0
7276,23/02/2024,41,36,14,27,56,29,0
7277,23/02/2024,18,24,34,22,4,6,0
7278,23/02/2024,2,23,51,25,46,26,0
7279,23/02/2024,47,45,4,38,15,46,0
7280,23/02/2024,49,44,28,25,48,45,0
7281,23/02/2024,34,46,43,18,50,19,0
7282,23/02/2024,5,29,14,58,3,37,0
7283,23/02/2024,13,34,46,45,39,22,0
7284,23/02/2024,9,54,38,3,8,40,0
7285,23/02/2024,32,47,23,30,10,14,0
7286,23/02/2024,8,47,42,23,54,41,0
7287,23/02/2024,1,48,44,58,49,30,0
7288,23/02/2024,31,30,53,10,3,44,0
7289,23/02/2024,44,2,51,23,21,8,0
7290,23/02/2024,55,16,12,39,52,23,0
7291,23/02/2024,50,4,14,34,3,60,0
7292,23/02/2024,26,36,39,54,30,7,0
7293,23/02/2024,10,24,41,51,25,43,0
7294,23/02/2024,28,44,36,18,15,29,0
7295,23/02/2024,33,41,51,12,11,53,0
7296,23/02/2024,36,55,4,38,12,23,0
7297,23/02/2024,36,29,12,44,51,38,0
7298,23/02/2024,29,15,45,27,47,38,0
7299,23/02/2024,38,5,33,32,57,50,0
7300,23/02/2024,20,11,24,8,10,46,0
7301,23/02/2024,49,5,58,1,20,15,0
7302,23/02/2024,18,17,49,9,32,37,0
7303,23/02/2024,33,17,4,36,21,2,0
7304,23/02/2024,9,15,10,4,7,6,0
7305,23/02/2024,1,5,2,49,54,26,0
7306,23/02/2024,15,50,47,54,44,1,0
7307,23/02/2024,1,20,39,12,47,50,0
7308,23/02/2024,10,42,19,59,13,22,0
7309,23/02/2024,27,23,29,40,26,46,0
7310,23/02/2024,43,27,10,53,12,52,0
7311,23/02/2024,51,57,53,29,10,16,0
7312,23/02/2024,3,22,45,7,11,39,0
7313,23/02/2024,6,16,4,18,21,13,0
7314,23/02/2024,21,16,55,23,3,15,0
7315,23/02/2024,36,52,41,39,8,16,0
7316,23/02/2024,55,37,18,1,4,39,0
7317,23/02/2024,27,24,59,44,40,30,0
7318,23/02/2024,51,22,24,49,18,45,0
7319,23/02/2024,44,6,57,13,56,28,0
7320,23/02/2024,27,47,6,14,40,33,0
7321,23/02/2024,3,5,32,26,38,22,0
7322,23/02/2024,32,13,31,36,10,25,0
7323,23/02/2024,36,44,55,57,39,34,0
7324,23/02/2024,58,30,3,59,51,39,0
7325,23/02/2024,22,2,57,45,42,9,0
7326,23/02/2024,8,57,21,31,37,48,0
7327,23/02/2024,36,7,22,3,31,26,0
7328,23/02/2024,46,27,33,29,35,59,0
7329,23/02/2024,41,10,33,12,39,29,0
7330,23/02/2024,16,26,59,57,35,18,0
7331,23/02/2024,2,18,26,22,34,37,0
7332,23/02/2024,51,22,4,55,36,56,0
7333,23/02/2024,8,18,27,10,47,60,0
7334,23/02/2024,51,6,4,57,41,54,0
7335,23/02/2024,27,40,55,47,13,60,0
7336,23/02/2024,18,43,53,23,19,33,0
7337,23/02/2024,50,36,41,6,42,11,0
7338,23/02/2024,30,60,56,21,22,19,0
7339,23/02/2024,33,60,14,55,57,51,0
7340,23/02/2024,23,5,20,45,13,56,0
7341,23/02/2024,22,34,1,13,48,10,0
7342,23/02/2024,32,2,48,17,39,14,0
7343,23/02/2024,30,54,38,49,28,21,0
7344,23/02/2024,15,51,31,19,48,50,0
7345,23/02/2024,44,49,11,28,4,39,0
7346,23/02/2024,15,43,44,37,24,16,0
7347,23/02/2024,20,41,3,45,56,8,0
7348,23/02/2024,23,38,15,33,57,35,0
7349,23/02/2024,53,4,32,34,15,57,0
7350,23/02/2024,49,36,15,44,23,3,0
7351,23/02/2024,7,2,58,46,16,26,0
7352,23/02/2024,10,33,59,30,50,60,0
7353,23/02/2024,59,12,4,17,35,30,0
7354,23/02/2024,1,12,7,59,44,31,0
7355,23/02/2024,6,19,60,52,27,22,0
7356,23/02/2024,56,34,29,57,32,53,0
7357,23/02/2024,3,1,51,52,13,5,0
7358,23/02/2024,45,38,16,15,5,55,0
7359,23/02/2024,49,43,37,4,53,59,0
7360,23/02/2024,6,53,32,57,48,18,0
7361,23/02/2024,55,47,57,1,39,23,0
7362,23/02/2024,24,33,51,30,55,43,0
7363,23/02/2024,4,49,15,20,54,24,0
7364,23/02/2024,29,44,37,52,4,7,0
7365,23/02/2024,20,18,56,6,27,14,0
7366,23/02/2024,25,12,23,16,22,17,0
7367,23/02/2024,51,36,6,38,43,52,0
7368,23/02/2024,33,36,29,8,46,4,0
7369,23/02/2024,8,33,59,60,15,22,0
7370,23/02/2024,56,53,23,38,19,33,0
7371,23/02/2024,33,4,6,46,17,39,0
7372,23/02/2024,26,18,24,58,23,38,0
7373,23/02/2024,23,45,37,14,25,33,0
7374,23/02/2024,34,25,3,19,12,7,0
7375,23/02/2024,32,30,26,19,29,20,0
7376,23/02/2024,36,58,2,44,51,33,0
7377,23/02/2024,11,34,17,31,29,46,0
7378,23/02/2024,51,26,49,50,48,34,0
7379,23/02/2024,21,59,30,2,44,50,0
7380,23/02/2024,50,44,53,20,28,31,0
7381,23/02/2024,47,10,60,19,35,32,0
7382,23/02/2024,22,44,13,27,20,58,0
7383,23/02/2024,57,18,27,24,9,36,0
7384,23/02/2024,19,31,50,32,38,18,0
7385,23/02/2024,58,31,36,7,22,32,0
7386,23/02/2024,51,39,53,9,55,10,0
7387,23/02/2024,3,35,54,2,58,13,0
7388,23/02/2024,25,26,14,47,51,12,0
7389,23/02/2024,17,44,55,8,9,24,0
7390,23/02/2024,13,17,42,39,35,36,0
7391,23/02/2024,19,11,3,10,41,23,0
7392,23/02/2024,56,16,46,42,7,31,0
7393,23/02/2024,23,55,5,12,57,1,0
7394,23/02/2024,59,14,7,19,21,52,0
7395,23/02/2024,42,30,31,55,35,23,0
7396,23/02/2024,47,57,20,50,48,7,0
7397,23/02/2024,54,60,20,28,25,53,0
7398,23/02/2024,28,8,48,25,56,38,0
7399,23/02/2024,24,41,2,36,47,26,0
7400,23/02/2024,7,44,33,13,34,40,0
7401,23/02/2024,37,24,43,20,60,34,0
7402,23/02/2024,36,55,15,59,9,42,0
7403,23/02/2024,18,9,31,27,60,25,0
7404,23/02/2024,17,13,23,48,33,56,0
7405,23/02/2024,21,26,11,33,32,3,0
7406,23/02/2024,26,36,15,47,48,12,0
7407,23/02/2024,12,36,55,40,22,43,0
7408,23/02/2024,29,37,38,15,30,26,0
7409,23/02/2024,40,15,28,17,16,32,0
7410,23/02/2024,29,18,28,55,2,10,0
7411,23/02/2024,38,31,17,23,34,32,0
7412,23/02/2024,22,8,21,58,33,56,0
7413,23/02/2024,41,35,8,22,60,52,0
7414,23/02/2024,32,60,44,45,40,57,0
7415,23/02/2024,27,60,9,29,28,19,0
7416,23/02/2024,2,3,36,25,12,50,0
7417,23/02/2024,11,41,45,36,18,22,0
7418,23/02/2024,46,23,48,24,25,8,0
7419,23/02/2024,60,30,12,27,37,35,0
7420,23/02/2024,45,2,20,24,16,35,0
7421,23/02/2024,48,1,50,28,24,30,0
7422,23/02/2024,31,15,50,23,52,33,0
7423,23/02/2024,25,15,31,49,39,45,0
7424,23/02/2024,24,58,43,38,7,16,0
7425,23/02/2024,52,27,45,41,50,28,0
7426,23/02/2024,3,18,27,28,16,21,0
7427,23/02/2024,46,20,34,12,23,13,0
7428,23/02/2024,57,35,18,31,3,1,0
7429,23/02/2024,38,40,12,14,52,56,0
7430,23/02/2024,10,49,22,58,37,33,0
7431,23/02/2024,11,56,3,37,47,6,0
7432,23/02/2024,45,33,28,14,5,15,0
7433,23/02/2024,17,56,43,25,27,51,0
7434,23/02/2024,46,17,21,42,9,1,0
7435,23/02/2024,6,30,26,17,52,9,0
7436,23/02/2024,27,37,58,9,21,54,0
7437,23/02/2024,10,45,32,57,5,16,0
7438,23/02/2024,35,46,52,4,2,29,0
7439,23/02/2024,24,49,45,51,41,13,0
7440,23/02/2024,19,55,36,52,12,51,0
7441,23/02/2024,35,50,18,46,22,14,0
7442,23/02/2024,53,24,32,9,51,18,0
7443,23/02/2024,56,50,28,12,41,52,0
7444,23/02/2024,33,41,36,9,11,1,0
7445,23/02/2024,49,39,59,25,38,40,0
7446,23/02/2024,36,20,40,41,52,16,0
7447,23/02/2024,14,18,59,32,29,58,0
7448,23/02/2024,59,53,1,36,43,16,0
7449,23/02/2024,19,13,41,23,47,58,0
7450,23/02/2024,6,31,3,42,60,26,0
7451,23/02/2024,25,18,43,22,1,52,0
7452,23/02/2024,41,11,14,18,10,25,0
7453,23/02/2024,19,55,14,39,26,9,0
7454,23/02/2024,25,39,44,23,33,37,0
7455,23/02/2024,1,25,16,19,54,44,0
7456,23/02/2024,22,51,14,45,49,29,0
7457,23/02/2024,3,30,49,52,16,19,0
7458,23/02/2024,3,59,7,58,42,43,0
7459,23/02/2024,47,32,8,11,13,33,0
7460,23/02/2024,60,2,1,4,32,49,0
7461,23/02/2024,40,29,11,58,38,17,0
7462,23/02/2024,48,16,25,1,60,28,0
7463,23/02/2024,6,24,19,20,53,27,0
7464,23/02/2024,35,36,40,32,14,44,0
7465,23/02/2024,51,29,6,59,37,54,0
7466,23/02/2024,60,8,54,27,26,37,0
7467,23/02/2024,45,35,11,17,6,54,0
7468,23/02/2024,53,5,52,45,13,26,0
7469,23/02/2024,51,30,48,5,31,25,0
7470,23/02/2024,59,12,14,53,15,21,0
7471,23/02/2024,41,43,37,42,36,51,0
7472,23/02/2024,12,46,20,32,21,56,0
7473,23/02/2024,30,6,8,1,49,52,0
7474,23/02/2024,41,49,12,60,54,37,0
7475,23/02/2024,58,1,32,33,41,56,0
7476,23/02/2024,43,49,14,12,24,50,0
7477,23/02/2024,43,4,11,19,17,24,0
7478,23/02/2024,22,49,23,12,1,19,0
7479,23/02/2024,51,18,58,48,25,10,0
7480,23/02/2024,45,21,18,16,48,27,0
7481,23/02/2024,60,8,2,33,22,59,0
7482,23/02/2024,48,10,37,44,49,45,0
7483,23/02/2024,17,9,8,52,14,45,0
7484,23/02/2024,22,55,51,57,9,39,0
7485,23/02/2024,1,56,9,50,30,2,0
7486,23/02/2024,42,5,41,54,51,2,0
7487,23/02/2024,17,20,46,25,54,22,0
7488,23/02/2024,59,10,7,48,58,6,0
7489,23/02/2024,38,57,14,13,19,35,0
7490,23/02/2024,6,35,15,54,27,17,0
7491,23/02/2024,16,33,31,19,52,58,0
7492,23/02/2024,17,5,34,45,25,52,0
7493,23/02/2024,50,37,17,21,43,45,0
7494,23/02/2024,37,40,43,28,13,31,0
7495,23/02/2024,24,33,25,3,29,5,0
7496,23/02/2024,20,9,7,50,51,53,0
7497,23/02/2024,46,17,13,53,16,32,0
7498,23/02/2024,59,23,17,39,47,28,0
7499,23/02/2024,1,33,48,60,32,40,0
7500,23/02/2024,18,13,51,53,25,33,0
7501,23/02/2024,52,9,12,13,37,22,0
7502,23/02/2024,6,9,51,16,11,7,0
7503,23/02/2024,23,47,8,43,54,20,0
7504,23/02/2024,12,9,25,52,10,37,0
7505,23/02/2024,51,4,27,23,57,43,0
7506,23/02/2024,21,2,10,45,5,32,0
7507,23/02/2024,43,46,16,8,31,3,0
7508,23/02/2024,56,24,50,52,10,5,0
7509,23/02/2024,31,3,54,4,56,29,0
7510,23/02/2024,54,48,12,41,20,33,0
7511,23/02/2024,25,3,58,46,55,41,0
7512,23/02/2024,1,44,45,36,23,14,0
7513,23/02/2024,39,53,30,15,51,13,0
7514,23/02/2024,40,3,53,11,29,1,0
7515,23/02/2024,12,25,53,4,9,52,0
7516,23/02/2024,5,24,47,60,28,34,0
7517,23/02/2024,25,51,49,31,29,11,0
7518,23/02/2024,40,4,54,48,29,41,0
7519,23/02/2024,20,58,27,55,37,34,0
7520,23/02/2024,2,42,12,56,47,27,0
7521,23/02/2024,40,56,48,46,23,58,0
7522,23/02/2024,24,12,15,38,33,43,0
7523,23/02/2024,38,57,22,9,21,54,0
7524,23/02/2024,57,14,52,27,51,60,0
7525,23/02/2024,9,57,27,29,58,21,0
7526,23/02/2024,47,4,13,55,57,10,0
7527,23/02/2024,44,52,14,41,48,28,0
7528,23/02/2024,38,6,19,30,29,18,0
7529,23/02/2024,8,2,27,38,51,41,0
7530,23/02/2024,20,39,59,11,18,13,0
7531,23/02/2024,20,31,26,38,42,36,0
7532,23/02/2024,45,55,42,2,35,31,0
7533,23/02/2024,7,35,33,9,24,17,0
7534,23/02/2024,17,25,53,60,59,50,0
7535,23/02/2024,3,57,12,46,34,38,0
7536,23/02/2024,6,60,27,7,10,35,0
7537,23/02/2024,31,41,19,45,56,20,0
7538,23/02/2024,43,58,17,6,8,59,0
7539,23/02/2024,37,48,11,3,19,51,0
7540,23/02/2024,42,39,9,57,26,44,0
7541,23/02/2024,30,29,54,51,36,35,0
7542,23/02/2024,38,37,30,52,56,10,0
7543,23/02/2024,29,41,14,7,37,10,0
7544,23/02/2024,54,21,30,51,29,15,0
7545,23/02/2024,32,23,10,49,38,60,0
7546,23/02/2024,42,12,38,50,31,26,0
7547,23/02/2024,27,26,41,13,57,53,0
